0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,target,split
0.1300148588410104,0.2244772447724477,0.2503030303030303,0.08900836320191159,0.3517102615694165,0.23469112489884006,0.4074675324675325,0.34242625859392317,0.4426794545182077,0.27744828583827574,0.18275124732715609,0.21310956301456618,0.29566719447243417,0.03836238011756213,0.06309559634868091,0.21483818440871158,0.2850481815355922,0.2726233766233766,0.482221754681254,0.4381209503239741,0.555543844856661,0.4960637971577549,0.39200343016400474,0.5436833470057425,0.6630122950819671,0.6051327238682673,0.6957663620128166,0.8023878139151914,0.6654503753127606,0.3455843187386811,0.09002618943692714,0.2527573529411765,0.4876614512233539,0.7774244833068362,0.8503630970645394,0.8494959677419355,0.6933085501858737,0.5941561817614641,0.4799999999999999,0.28354712771890683,0.020536692223439214,0.3502269288956127,0.37581481974191827,0.7373527373527373,0.37546204151265283,0.1900713110257817,0.1903295907279971,0.40221623240491167,0.21348940914158304,0.3927272727272727,0.23107569721115537,0.020114942528735632,0.15584415584415584,0.43401759530791784,0.13990825688073394,0.4149484536082475,0.5028409090909091,0.1853546910755149,0.24517906336088152,0.06004618937644342,1,train
0.3179791976225855,0.3179581795817958,0.5018181818181818,0.37694145758661884,0.44386317907444667,0.6654977070407337,0.574404761904762,0.7593701485917054,0.4768469953544133,0.38753073918703895,0.6544547398431932,1.0,0.969483230171297,0.7759100752810146,0.7456113953255089,0.9446366782006921,1.0,0.8830129870129869,0.7921312855038923,0.7643628509719222,0.495362563237774,0.39188222063183725,0.35223496623432315,0.3759228876127974,0.30840163934426224,0.2510188346734222,0.29309801449732115,0.2555578427336353,0.4185779816513762,0.15074038563971448,0.3607594936708861,0.2921645220588236,0.158248451118345,0.22564917859035508,0.11077017490027616,0.41350806451612904,0.3809315547780451,0.07008422585005719,0.15164021164021163,0.19721137757947574,0.1799014238773275,0.06643973777105396,0.18637754423307168,0.28205128205128205,0.08828547057150982,0.027838727372462974,0.09597971749366171,0.22222222222222224,0.22798216276477143,0.07393939393939394,0.12450199203187251,0.10201149425287355,0.21818181818181817,0.10850439882697943,0.19036697247706424,0.4768041237113403,0.3892045454545455,0.10526315789473685,0.14049586776859505,0.08775981524249424,1,train
0.1760772659732541,0.35424354243542433,0.656969696969697,0.6123058542413381,0.35975855130784706,0.5837604531966551,0.648809523809524,0.8236859614105122,0.8156751086467855,0.8680746419788803,0.8561653599429793,1.0804306523115896,0.7715560673672089,0.5204702485304734,0.6468050957969705,0.688886627315286,0.6641798777328775,0.7455584415584414,0.8873343151693669,0.850863930885529,0.7864671163575041,0.666394029240364,0.38825168828384615,0.34864643150123054,0.5216188524590163,0.16433527921577262,0.4820884546696082,0.849011939069576,0.5867389491242703,0.8416959625013317,0.8762549105194238,0.533203125,0.14543736217578496,0.2646528881822999,0.41004398077119775,0.2986895161290323,0.6303301989940958,0.6626806696474993,0.5257142857142857,0.5038482989403235,0.5869386637458928,0.3190872415532022,0.28322469070107753,0.384961884961885,0.30011373329542224,0.02413603949533736,0.24411445128576603,0.22282120395327942,0.07246376811594202,0.12848484848484848,0.03286852589641434,0.31465517241379304,0.41818181818181815,0.24633431085043986,0.3876146788990825,0.6134020618556701,0.8892045454545456,0.36842105263157904,0.2589531680440771,0.16628175519630484,1,test
0.055720653789004454,0.10147601476014759,0.36848484848484847,0.0878136200716846,0.05030181086519115,0.06797949824656058,0.28814935064935066,0.2703481925038811,0.0663869324142065,0.15492550267611746,0.0789736279401283,0.27802406586447115,0.0,0.20501185933793956,0.17032801685224194,0.20038672908609811,0.03564397471764584,0.19802597402597402,0.375131495897328,0.3491360691144708,0.23492833052276557,0.3548716900112463,0.5236359738449995,0.47149302707137,0.2971311475409836,0.48606674743914524,0.5016283223027629,0.2301358583779333,0.17535446205170974,0.3138382869926494,0.6305106940200786,0.796875,0.5925653680562847,0.3481717011128776,0.38150761992431215,0.2955645161290323,0.5529193089875355,0.8766767183113238,1.0,0.9999999999999999,0.7887458926615554,0.6240544629349472,0.4270320606624983,0.5547470547470547,0.6106056297981234,0.5010970927043336,0.4808040565012677,0.4719976040730758,0.3795986622073578,0.3563636363636363,0.2400398406374502,0.15517241379310343,0.08051948051948052,0.4076246334310849,0.16972477064220187,0.17268041237113405,0.1335227272727273,0.09382151029748285,0.10743801652892562,0.25635103926097,1,train
0.5475482912332839,0.4059040590405904,0.2824242424242424,0.2007168458781362,0.20523138832997986,0.14378203398974915,0.3181818181818182,0.534486582390774,0.5108646785553724,0.6170982207435267,0.5452601568068425,0.5883470550981634,0.5861522959550886,0.39826750541404554,0.45109840505567256,0.5255444738449013,0.7208579421821574,0.6044675324675324,0.16179255207237536,0.42073434125269976,0.38322091062394603,0.41641958899907994,0.5422874906206453,0.5281993437243643,0.2992827868852459,0.15023681022139002,0.6843155793675807,1.0,0.7145537948290241,0.43794609566421644,0.5042557835006548,0.5807674632352943,0.2524414575238895,0.08150503444621093,0.17674133169683953,0.41340725806451617,0.465012027115679,0.2946864926692316,0.25619047619047614,0.24852203011712212,0.2216593647316539,0.3010590015128593,0.24570972462418517,0.1457033957033957,0.09837930054023315,0.07240811848601207,0.0646504889532778,0.02545672356993112,0.1282051282051282,0.055757575757575756,0.1553784860557769,0.02586206896551724,0.1272727272727273,0.2756598240469208,0.2270642201834862,0.0231958762886598,0.19602272727272732,0.10297482837528604,0.2920110192837465,0.20323325635103925,1,test
0.19390787518573555,0.2749077490774907,0.15878787878787878,0.06929510155316607,0.12233400402414485,0.2357701645535474,0.31601731601731603,0.39387890884896865,0.29222238873070583,0.4116881238246781,0.3793300071275838,0.6355288157061432,0.8865697423348209,0.817263071052903,0.9999999999999999,1.0,0.9490208268573206,0.8987012987012986,0.7090258783925942,0.4732181425485961,0.16462900505902192,0.3850322052959821,0.5594383106442277,0.2690730106644791,0.18473360655737706,0.5354113889194845,0.5156003781909866,0.3567311650885138,0.3130733944954129,0.4744859912645148,0.5563072893932782,0.5025275735294118,0.29633518849102175,0.21049284578696342,0.12110054208857524,0.27983870967741936,0.377870107150667,0.3925340542788812,0.38592592592592584,0.34511991076408255,0.32133077765607887,0.32702975289964703,0.0961819874950113,0.21448371448371448,0.16946261017912995,0.1493417443773999,0.11282144150670047,0.14794848757112908,0.1471571906354515,0.09818181818181818,0.10358565737051792,0.04597701149425287,0.023376623376623374,0.07917888563049852,0.004587155963302749,0.21391752577319592,0.15340909090909094,0.05491990846681923,0.13774104683195593,0.12933025404157042,1,train
0.21693907875185736,0.5842558425584256,0.7915151515151515,0.8064516129032259,0.6414486921529174,0.4299973024008633,0.18885281385281386,0.29807052561543573,0.2889255207552825,0.4802545927961811,0.20798289379900214,0.06681443951868271,0.047358572045487254,0.35877075384139423,0.5404754739693048,0.5371463464278445,0.4974614029634235,0.40384415584415584,0.16095097832947614,0.3772138228941685,0.7600126475548059,0.9729066557611696,0.9346124986600922,0.5446062346185397,0.5151639344262294,0.6504020266549179,0.5496375669713206,0.5295389048991355,0.18442452043369473,0.1636305528922979,0.5815146224356177,0.6800321691176471,0.2612622072876194,0.17604663487016428,0.28086325048583416,0.512399193548387,0.6343756833588454,0.4055318706457316,0.5367195767195768,0.6615727830451756,0.6375958378970429,0.29261220373171964,0.26034322203006516,0.303014553014553,0.1853852715382428,0.08187054306088866,0.20354943860919955,0.31356693620844567,0.2826086956521739,0.19272727272727275,0.1942231075697211,0.2701149425287356,0.6311688311688312,0.35190615835777117,0.13532110091743121,0.3402061855670104,0.2528409090909091,0.3203661327231122,0.09641873278236913,0.22401847575057737,1,test
0.3670133729569094,0.3333333333333333,0.5012121212121212,0.15591397849462363,0.43380281690140843,0.2174264904235231,0.2689393939393939,0.12330893768019516,0.1963135021729357,0.38261246926081294,0.3528153955808981,0.4512349588347055,0.3559809989923708,0.36382386305042796,0.5612398435148961,0.42886220232037453,0.2350015542430836,0.08561038961038961,0.6503261098253735,0.9354211663066955,0.7715008431703203,0.5247929659544014,0.6579483331546789,0.9152994257588187,0.7554303278688523,0.8039431655468663,0.8815001575795778,0.59767393989296,0.2667848206839033,0.05219985085756898,0.09122653862941948,0.02527573529411764,0.05386957891420771,0.40211976682564915,0.3521530121714227,0.09778225806451613,0.17100371747211898,0.36882603722574614,0.41068783068783066,0.2614612381483547,0.10829682365826945,0.26979324256177506,0.24996674205135025,0.24896049896049893,0.305089564970145,0.3236423477783873,0.20373053241579137,0.07607067984426476,0.1588628762541806,0.21575757575757576,0.05179282868525896,0.09770114942528733,0.2987012987012987,0.09970674486803516,0.25229357798165136,0.23453608247422686,0.23295454545454553,0.10068649885583525,0.12947658402203854,0.10854503464203233,1,val
0.1471025260029718,0.22693726937269368,0.28424242424242424,0.2491039426523297,0.22816901408450702,0.12813595899649313,0.19480519480519484,0.009092925260589928,0.07927468904540687,0.1871835671922465,0.11817533856022808,0.22450918302723238,0.5252627033251763,0.3428895534701454,0.16872304142842814,0.09912477101567271,0.0,0.35542857142857137,0.7265937302756155,0.9919006479481641,0.9791315345699831,0.886514671301503,0.6475506485153822,0.4140689089417555,0.3211065573770492,0.7098799427249697,0.959134362853241,0.7275627830382873,0.4637197664720601,0.10450623202301053,0.27553470100392846,0.4241727941176471,0.2827890370681508,0.32782193958664546,0.3257645494527974,0.21229838709677418,0.23092062103651873,0.24363106998024336,0.13470899470899472,0.28890128276631344,0.30093099671412926,0.21230458900655572,0.2821604363442863,0.1904019404019404,0.14003411998862667,0.17430060340098738,0.26421586381745743,0.34860736747529203,0.4331103678929766,0.5321212121212121,0.060756972111553786,0.1896551724137931,0.3194805194805195,0.39296187683284456,0.10779816513761466,0.11082474226804126,0.17613636363636367,0.20594965675057209,0.15977961432506887,0.03695150115473442,1,train
0.10326894502228827,0.10270602706027059,0.20121212121212123,0.007168458781362005,0.043058350100603625,0.14971675209063937,0.2767857142857143,0.1419383455311599,0.12093511164393825,0.008389989874150152,0.06756949394155382,0.12982900569980999,0.15575068374838058,0.06362792616273073,0.016751930986056776,0.09881945857927946,0.25665734120816497,0.297038961038961,0.28865979381443296,0.388012958963283,0.5855817875210791,0.7599427461404764,0.9145674777575303,0.9711853978671041,0.9187499999999998,0.7295957704593016,0.8202542283853347,0.8875051461506793,0.7194537114261885,0.6693299243634814,0.5834788302051507,0.5205652573529412,0.27554342119080116,0.00996290408055114,0.0021478981282602033,0.10362903225806452,0.13590640717253444,0.10273474056358532,0.03058201058201058,0.027886224205242605,0.03559693318729463,0.17208774583963693,0.21245177597445788,0.23977823977823975,0.05288598237133921,0.0943499725726824,0.15700833031510322,0.15363881401617252,0.05128205128205128,0.24000000000000002,0.11752988047808764,0.11063218390804597,0.5662337662337662,0.49266862170087966,0.16743119266055045,0.1597938144329897,0.08238636363636365,0.07322654462242563,0.15151515151515152,0.07852193995381063,1,train
0.010401188707280833,0.03505535055350553,0.08303030303030302,0.16606929510155316,0.0925553319919517,0.045319665497707044,0.09821428571428574,0.04768241295187402,0.02517608272141466,0.03746564443801534,0.023521026372059876,0.12032932235592145,0.178494314092414,0.09497782819428689,0.059885645501053256,0.0758192550376552,0.08579421821572894,0.1095064935064935,0.07668840732169159,0.03930885529157668,0.14070404721753793,0.3574276658828341,0.39779183192196377,0.5597826086956521,0.6571721311475409,0.7219958145170172,0.7535455404979515,0.8512762453684645,0.9708090075062552,0.9170128901672526,0.7660410301178525,0.7818244485294118,0.7644649795232593,0.6192898781134075,0.4907435818758311,0.4454637096774194,0.39317734528755743,0.40532390558386194,0.42539682539682533,0.3956497490239822,0.22070098576122674,0.05736258194654564,0.10549421311693494,0.21985446985446988,0.21794142735285754,0.09462424574876578,0.07279971024990944,0.15992812219227315,0.12709030100334448,0.08848484848484849,0.061752988047808766,0.07040229885057471,0.2987012987012987,0.12023460410557182,0.10321100917431193,0.22422680412371135,0.11079545454545454,0.0,0.14325068870523416,0.06928406466512702,1,train
